,ID,city,activity_name,activity_description,primary_classification,primary_score,secondary_classification,secondary_score,population,latitude,longitude
202,202,"Calonge i Sant Antoni, Spain",Pedalada amb les escoles,Sortida circular amb bicicleta amb els alumnes de quart de les tres escoles de primària del municipi,Cultural/Sporting Event,0.7221354246139526,Cycling Event,0.9651595950126648,10400,41.8637896,3.0726468
203,203,"Calonge i Sant Antoni, Spain",Tastet Compartim l'espai públic,"Adreçat a tots els públics es realitzaran activitats de prova de vehicles elèctrics, i per la mainada s'incenivarà l'ús del parc vial amb les seves bicicletes perquè sàpiguen com circular correctament.",Exhibition,0.4701190888881683,,,10400,41.8637896,3.0726468
204,204,"Calonge i Sant Antoni, Spain",Taller: Omplim el poble de transport sostenible,"Amb els alumnes de primer i segon de primària de les escoles es prepararan alguns cartells per promocionar el transport sostenible al municipi, els dibuixos que preparin els alumnes es repartiran per el municipi especialment s'exposaràn en les botigues del municipi i les cartelleres municipals",Conference,0.4805335998535156,Children/Schools,0.8455950617790222,10400,41.8637896,3.0726468
205,205,"Calonge i Sant Antoni, Spain",Taller d'educació vial,Sexplicarà l'ús segur dels mitjans de transport sostenible,Conference,0.5767712593078613,General Audience,0.6518582105636597,10400,41.8637896,3.0726468
206,206,"Calonge i Sant Antoni, Spain",Als casals compartim experiencies per millorar la mobilitat a peu,Procés participatiu amb els usuaris dels casals de Gent Gran per compartir quins punts del municipi presenten una major dificutat per desplaçar-se caminant amb seguretat.,Conference,0.4100584685802459,General Audience,0.7600805759429932,10400,41.8637896,3.0726468
207,207,"Calp, Spain",BICYCLE DAY,"BICYCLE DAY 
Sunday 22 September 2024
(European Mobility Week)

We will carry out a CYCLOTURISM ROUTE and various children's and leisure ACTIVITIES to promote the use of bicycles among the little ones.
-Prize draw among the registered participants. 
-Minors must be accompanied by a responsible adult. 
-Compulsory helmet.

SCHEDULE
10:00 a.m. Children's go-karts at Plaza Colón. 
-10:00 to 12:00 h performance of the Xaranga “Clau de Fa” in Plaza Colón.
11:45 a.m. -11:45 a.m. Cycling tour from Plaza Colón to the Church of La Merced.
-12.30 h: Children's activities in La Merced (face painting, workshops, bouncy castle, mechanical bull.).
-13.30 h: Performance Batucada “Batugaria” and raffle among registered participants.
-14:00 h: Giant Paella enlivened by the musical group “EL PAYO KE KANTA”.",Cultural/Sporting Event,0.5363445281982422,Cycling Event,0.9660711288452148,25854,38.6436469,0.0456875999999999
208,208,"Cambrils, Spain",bicicletada,sortida en bicicleta amb centres escolars,Cultural/Sporting Event,0.3973284661769867,Cycling Event,0.9683887958526612,33799,41.0666754,1.0603606
209,209,"Campdevànol, Spain",Ampliació del Bicibus,Els alumnes de l'Escola Pirineu de Campdevànol acostumen anar amb bicicleta a l'escola els divendres. Aquesta setmana ho faran durant tres dies,Cultural/Sporting Event,0.6035513877868652,Cycling Event,0.9641068577766418,3215,42.2219838,2.1683571
210,210,"Canet d'Adri, Spain",XI Marxa Popular Senglars de Canet d'Adri,"La Marxa Popular Els Senglars de Canet d'Adri fa 11 anys que s'organitza des del grup excursionista de Canet d'Adri i l'associació cultural de Canet d'Adri.
Es fa ruta pels camins i corriols del municipi, on la gent pot descobrir nous indrets per passejar i gaudir de  la natura.
Obert a totes les edats i es fan diferenmts recorreguts per els diferents tipus de mobilitat i capacitat
a l'arribada es convida a la gent a esmorzar",Cultural/Sporting Event,0.6916335225105286,Walking Tour,0.8009606599807739,750,42.0327715,2.7374949
211,211,"Cànoves i Samalús, Spain",Caminada popular per netejar zones verdes del municipi,"Punt de sortida serà l'aparcament de l'Escola l'Estelada a les 17:00h, iniciant la caminada popular a zones verdes del municipi per tal de retirar-ne les deixalles (llaunes, plàstics, papers, ampolles i altres) que trobem al llarg del recorregut. Tot amb l'objectiu de combinar tant la pràctica d'activitat física com la conscienciació de la ciutadania sobre el nostre entorn natural privilegiat i la importància del seu manteniment i cura.",Cultural/Sporting Event,0.6036497950553894,Walking Tour,0.9268677234649658,3400,41.6939748,2.3532739
212,212,"Canyelles, Spain",Caminada per a un món sostenible,"Caminada per a un món sostenible, una ruta de circuit esportiu de proximinat,",Cultural/Sporting Event,0.7420114278793335,Walking Tour,0.6998522877693176,4350,41.2829335,1.7230553
213,213,"Capmany, Spain",Compartim l’espai públic,Crear una nova plaça per pacificar l'estacionament i el trànsit rodat i guanyar una zona de vinants.,Infrastructure Inauguration,0.3642527759075165,,,17042,42.366414,2.9275835999999344
214,214,"Carballo, Spain",Circuito de seguridad vial para niños,"17.00 a 20.00 horas. Praza do Concello.
Niños y niñas podrán practicar con sus bicicletas y patinetes por las calles de una ciudad simulada con apoyo de monitores y Policía Local para que aprendan a moverse por el espacio urbano con seguridad.
Colaboran Club Ciclista Carballo y Policía Local.",Road Safety Workshop,0.7277733087539673,Cyclists,0.7800437211990356,31200,43.2128129,-8.691592700000001
215,215,"Carballo, Spain",Jugamos a Cicl-Ando Carballo,"17.00 a 20.00 horas. Praza do Concello.
Niños y adultos podrán poner a prueba sus conocimientos y aprender sobre movilidad sostenible con el juego de mesa Cicl-Ando Carballo. La actividad contará con un monitor para introducir a los participantes en el juego y coordinar las partidas.",Cultural/Sporting Event,0.2889658212661743,Cycling Event,0.5557593107223511,31200,43.2128129,-8.691592700000001
216,216,"Carballo, Spain",Andaina con Senda Nova,"17.30 horas. Salida de A Ponte de Bértoa
La Asociación ambiental Senda Nova guiará a los participantes por el trecho menos urbano y menos conocido de la Ruta de los Molinos del Pan, que discurre a lo largo del río Anllóns.",Cultural/Sporting Event,0.2519071698188782,Walking Tour,0.6943512558937073,31200,43.2128129,-8.691592700000001
217,217,"Carballo, Spain",Ruta urbana en bicicleta,"20.00 a 20.30 horas. Salida de la Praza do Concello
Ruta para todas las edades por los diferentes barrios urbanos, uniendo los principales edificios públicos.",Cultural/Sporting Event,0.626140832901001,Cycling Event,0.9910134673118592,31200,43.2128129,-8.691592700000001
218,218,"Carballo, Spain",Iniciación a la marcha nórdica,"19.00 horas. Salida de la calle Verdillo (esquina bar O Bosque)
Ruta polo Paseo do Anllóns coordinada pola fisioterapeuta María Vilanova, que explicará os beneficios da marcha nórdica para a saúde e ensinará ás persoas asistentes as técnicas axeitadas para practicala.",Cultural/Sporting Event,0.3783915340900421,Walking Tour,0.8067731857299805,31200,43.2128129,-8.691592700000001
219,219,"Carballo, Spain",Taller de seguridad vial con Apego,"17.00 a 19.00 horas. Planta alta del mercado municipal.
Circuito de seguridad vial para niños/as de hasta 6 años, con patinetes, triciclos, bicicletas... Coordinan Club Ciclista Carballo y Policía Local. Colabora el Servicio de Normalización Lingüística.",Road Safety Workshop,0.5068723559379578,Cyclists,0.8108927607536316,31200,43.2128129,-8.691592700000001
220,220,"Carballo, Spain",Ruta Cicl-Ando Carballo por la senda del polígono,"19.00 horas. Salida de la calle Perú (aparcamiento del CCB Gadis Híper).
Recorrido por la senda ciclo-peatonal del polígono industrial de Bértoa.",Cultural/Sporting Event,0.4234663248062134,Cycling Event,0.9445172548294068,31200,43.2128129,-8.691592700000001
221,221,"Carballo, Spain",A la feria en bici,"Toda la mañana. Mercado municipal.
Aprovechando la celebración del mercado semanal, todas las personas que se acerquen hasta la feria o el mercado municipal en bicicleta recibirán un obsequio.",Cultural/Sporting Event,0.5044432282447815,Cycling Event,0.8674635291099548,31200,43.2128129,-8.691592700000001
222,222,"Carballo, Spain",Ruta por la microtoponimia urbana,"19.00 horas. Salida de la Praza do Concello
Ruta urbana guiada por el maestro, escritor, filólogo y experto en toponimia Fernando Cabeza Quiles, dentro del proyecto de recuperación de la microtoponimia urbana.",Cultural/Sporting Event,0.4569180011749267,Walking Tour,0.925354301929474,31200,43.2128129,-8.691592700000001
223,223,"Carballo, Spain",Día de la accesibilidad,"Mañana y tarde.
La Asociación Íntegro de Personas con Diversidad Funcional de la Costa da Morte realizará distintas actividades a lo largo de la jornada: campaña informativa sobre el uso de las plazas reservadas a personas con movilidad reducida, ruta urbana para comprobar el estado de la accesibilidad y juego de divulgación sobre accesibilidad.",Cultural/Sporting Event,0.4158369302749634,Walking Tour,0.5851582884788513,31200,43.2128129,-8.691592700000001
224,224,"Carballo, Spain",Paseo guiado por la línea 2 del Mapa Literario de Carballo,"19.00 horas. Salida de la calle San Xosé
Estrenamos la línea 2 del Mapa Literario de Carballo con un paseo guiado por el historiador Hadrián García, que nos descubrirá algunos de los rincones más literarios de la localidad, bien porque aparecen como escenarios de obras o bien porque fueron cuna de autores locales.",Cultural/Sporting Event,0.3657913208007812,Walking Tour,0.9745771884918212,31200,43.2128129,-8.691592700000001
225,225,"Carballo, Spain",Día sin coches,"Todo el día. Centro urbano.
Durante toda la jornada estarán cerradas al tráfico varias calles del centro urbano para celebrar diferentes actividades: juegos populares, actividades en la calle, gincana ciclista... Además, en colaboración con Vegalsa se realizarán actividades lúdicas y didácticas para niños/as de 7 a 12 años dentro de la campaña ""Come rico, vive sano"", que promueve la vida activa y saludable.",Car-Free Day,0.6737352609634399,,,31200,43.2128129,-8.691592700000001
226,226,"Carballo, Spain",Fiesta de la movilidad,"10.30 horas. Salida de la calle Perú
Ruta en bicicleta coordinada por el Club Ciclista Carballo para personas mayores de 6 anos por la red de sendas ciclo-peatonales Cicl-Ando Carballo. Jornada recreativa para pasear en bicicleta en familia e al mismo tiempo conocer las posibilidades de comunicación que ofrece la ruta.
De regreso a Carballo se celebrará una fiesta de clausura de la semana, con música y actividades lúdicas para todas las edades.",Cultural/Sporting Event,0.3598363995552063,Cycling Event,0.8489439487457275,31200,43.2128129,-8.691592700000001
227,227,"Cartagena, Spain",MOVILIZATE- Circuito Intermodal,"Se llevará a cabo una Actividad de sensibilización y visibilidad de las diferentes modalidades de movilidad sostenible y activa, donde esté presente la accesibilidad. Se realizará en una plaza céntrica de la ciudad donde es un lugar de tránsito y punto de encuentro de niños/ as y jóvenes.",Conference,0.3487738370895386,General Audience,0.8502900004386902,215418,37.6156944,-0.9892242
228,228,"Castell d'Aro, Platja d'Aro i S'Agaró, Spain",Visita guiada naturalista al parc dels Estanys,Visita guiada naturalista al parc dels Estanys,Exhibition,0.3850986957550049,,,12533,41.8179633,3.0668727
229,229,"Castell d'Aro, Platja d'Aro i S'Agaró, Spain",Bicicletada popular,Bicicletada popular,Exhibition,0.5173481702804565,,,12533,41.8179633,3.0668727
230,230,"Castell d'Aro, Platja d'Aro i S'Agaró, Spain",Visita teatralitzada a Castell d'Aro,Visita teatralitzada a Castell d'Aro,Exhibition,0.483738899230957,,,12533,41.8179633,3.0668727
231,231,"Castell d'Aro, Platja d'Aro i S'Agaró, Spain",Marxa popular de 20km,Marxa popular de 20km,Exhibition,0.4738380312919616,,,12533,41.8179633,3.0668727
232,232,"Castellanos de Moriscos, Spain",Semana de la Movilidad,"Recorreremos las calles del municipio con niños y niñas para pintar diferentes rutas escolares, pensando y diseñando los puntos de encuentro en las mismas. Además montaremos un circuito de educación vial en el que los participantes podrán circular con sus bicis, patines, patinetes,...",Road Safety Workshop,0.3668570816516876,Cyclists,0.5185399055480957,6615,41.0183334,-5.5971791
233,233,"Castellar del Vallès, Spain",Tallers d’educació viària i ambiental (caminada escolar),"Tallers d’educació viària i ambiental, adreçats a l'alumnat de 4t de primària dels centres escolars de la vila, amb la col·laboració dels agents de policia.
Dies: 8 al 10 d'octubre. Horari: de 9 a 13h
Organització: Ajuntament (Regidories de Seguretat Ciutadana, Educació i Mobilitat)",Cultural/Sporting Event,0.4474350810050964,Walking Tour,0.895508885383606,24187,41.6172338,2.0873255999999856
234,234,"Castellar del Vallès, Spain",Caminada saludable: Camina i fes salut (caminada saludable),"Inici temporada Caminada saludable: Camina i fes salut
Hora: 9.30 h Sortida des de la porta del CAP. Circuit de salut de 4Km.
Organització: Ajuntament (Regidoria de Salut Pública) i Àrea Bàsica de Salut",Cultural/Sporting Event,0.6010755300521851,Walking Tour,0.9354418516159058,24187,41.6172338,2.0873255999999856
235,235,"Castellbisbal, Spain",Bicifesta,Pedalada popular i tallers relacionat amb la bicicleta per les famílies,Conference,0.4632903933525085,General Audience,0.9014770984649658,8755,41.476268125645234,1.9830341453603069
236,236,"Castellbisbal, Spain",Passejada familiar nocturna,"Passejada pels entorn natural més proper, sopar a la fresca i taller.",Cultural/Sporting Event,0.5809073448181152,Walking Tour,0.9591357707977296,8755,41.476268125645234,1.9830341453603069
237,237,"Castelldefels, Spain",Pedalada i Festa de la bicicleta,No description available,Cultural/Sporting Event,0.5318951606750488,Cycling Event,0.7997946739196777,65954,41.2800161,1.9766294
238,238,"Castelldefels, Spain",Baixcicletada,Pedalada popular organitzada pels municipis del Baix Llobregat el diumenge 29 de setembre,Cultural/Sporting Event,0.4011160731315613,Cycling Event,0.921521544456482,65954,41.2800161,1.9766294
239,239,"Castelló d'Empúries, Spain",Bicicletada popular,"Recorregut circular en bicicleta de 12,2 km, fins al Parc Natural dels Aiguamolls (amb recés per esmorzar al Cortalet).",Cultural/Sporting Event,0.5555468201637268,Cycling Event,0.989708662033081,11500,42.2604918,3.0738992
240,240,"Castelló d'Empúries, Spain",Transport gratuït entre Castellói Empuriabrava,Autobus regular i de servei públic entre la Vila de Castelló i la urbanització d'Empuriabrava.,Cultural/Sporting Event,0.534285843372345,Walking Tour,0.5620234608650208,11500,42.2604918,3.0738992
